from,to,degree,source,target
American Statistical Association,Probability Models,1,0,66
American Statistical Association,Machine Learning,1,0,53
American Statistical Association,Statistical Learning Theory,1,0,79
American Statistical Association,Data Mining,1,0,19
American Statistical Association,Database,1,0,23
American Statistical Association,Data Engineering,1,0,18
American Statistical Association,Pattern Recognition And Learning,1,0,61
American Statistical Association,Data Visualization,1,0,21
American Statistical Association,Predictive Analytics,1,0,65
American Statistical Association,Uncertainty Modeling,1,0,83
American Statistical Association,Data Warehousing,1,0,22
American Statistical Association,Data Compression,1,0,17
American Statistical Association,Computer Programming,1,0,12
American Statistical Association,Artificial Intelligence,1,0,2
American Statistical Association,High Performance Computing,1,0,38
American Statistical Association,Big Data,1,0,4
American Statistical Association,Machine Learning,1,0,53
American Statistical Association,Machine Translation,1,0,54
American Statistical Association,Speech Recognition,1,0,76
American Statistical Association,Robotics,1,0,68
American Statistical Association,Search Engines,1,0,71
American Statistical Association,Digital Economy,1,0,26
American Statistical Association,Biological Sciences,1,0,5
American Statistical Association,Medical Informatics,1,0,57
American Statistical Association,Health Care,1,0,37
American Statistical Association,Social Sciences,1,0,74
American Statistical Association,Humanities,1,0,40
American Statistical Association,Economics,1,0,30
American Statistical Association,Business,1,0,7
American Statistical Association,Finance,1,0,33
American Statistical Association,Data Mining,1,0,19
American Statistical Association,Data Analysis,1,0,16
American Statistical Association,Harvard Business Review,1,0,36
American Statistical Association,The Data Incubator,1,0,82
American Statistical Association,Datalogy,1,0,24
American Statistical Association,Computer Science,1,0,13
American Statistical Association,Peter Naur,1,0,62
American Statistical Association,University Of Michigan,1,0,84
American Statistical Association,Prasanta Chandra Mahalanobis,1,0,64
American Statistical Association,Indian Statistical Institute,1,0,41
American Statistical Association,Dj Patil,1,0,28
American Statistical Association,Jeff Hammerbacher,1,0,48
American Statistical Association,Statistics,1,0,81
American Statistical Association,Forbes,1,0,34
American Statistical Association,Buzzword,1,0,9
American Statistical Association,Business Analytics,1,0,8
American Statistical Association,American Statistical Association,1,0,0
American Statistical Association,Nate Silver,1,0,59
American Statistical Association,List Of Statistical Packages,1,0,52
American Statistical Association,Digital Object Identifier,1,0,27
American Statistical Association,Forbes,1,0,34
American Statistical Association,International Standard Book Number,1,0,47
American Statistical Association,International Standard Book Number,1,0,47
American Statistical Association,Data Science,1,0,20
American Statistical Association,Data Science,1,0,20
American Statistical Association,Main Page,1,0,55
American Statistical Association,Main Page,1,0,55
Business Analytics,Information Science,1,8,45
Business Analytics,Statistics,1,8,81
Business Analytics,Data Visualization,1,8,21
Business Analytics,Exploratory Data Analysis,1,8,32
Business Analytics,Information Design,1,8,44
Business Analytics,Interactive Data Visualization,1,8,46
Business Analytics,Descriptive Statistics,1,8,25
Business Analytics,Statistical Inference,1,8,78
Business Analytics,Statistical Graphics,1,8,77
Business Analytics,Data Analysis,1,8,16
Business Analytics,Infographic,1,8,42
Business Analytics,Edward Tufte,1,8,31
Business Analytics,Hadley Wickham,1,8,35
Business Analytics,Drew Conway,1,8,29
Business Analytics,Line Chart,1,8,51
Business Analytics,Bar Chart,1,8,3
Business Analytics,Histogram,1,8,39
Business Analytics,Scatterplot,1,8,70
Business Analytics,Boxplot,1,8,6
Business Analytics,Pareto Chart,1,8,60
Business Analytics,Pie Chart,1,8,63
Business Analytics,Area Chart,1,8,1
Business Analytics,Control Chart,1,8,14
Business Analytics,Run Chart,1,8,69
Business Analytics,Cartogram,1,8,10
Business Analytics,Small Multiple,1,8,73
Business Analytics,Sparkline,1,8,75
Business Analytics,Data,1,8,15
Business Analytics,Information,1,8,43
Business Analytics,Big Data,1,8,4
Business Analytics,Database,1,8,23
Business Analytics,Chartjunk,1,8,11
Business Analytics,Visual Perception,1,8,85
Business Analytics,Regression Analysis,1,8,67
Business Analytics,Statistical Model,1,8,80
Business Analytics,Misleading Graph,1,8,58
Business Analytics,Knowledge,1,8,49
Business Analytics,Data,1,8,15
Business Analytics,Statistics,1,8,81
Business Analytics,Data Mining,1,8,19
Business Analytics,Predictive Analytics,1,8,65
Business Analytics,Knowledge Discovery In Databases,1,8,50
Business Analytics,Mathematics,1,8,56
Business Analytics,Statistics,1,8,81
Business Analytics,Information Science,1,8,45
Business Analytics,Computer Science,1,8,13
Business Analytics,Signal Processing,1,8,72
Business Analytics,Probability Models,1,8,66
Business Analytics,Machine Learning,1,8,53
Business Analytics,Statistical Learning Theory,1,8,79
Business Analytics,Data Mining,1,8,19
Business Analytics,Database,1,8,23
Business Analytics,Data Engineering,1,8,18
Business Analytics,Pattern Recognition And Learning,1,8,61
Business Analytics,Data Visualization,1,8,21
Business Analytics,Predictive Analytics,1,8,65
Business Analytics,Uncertainty Modeling,1,8,83
Business Analytics,Data Warehousing,1,8,22
Business Analytics,Data Compression,1,8,17
Business Analytics,Computer Programming,1,8,12
Business Analytics,Artificial Intelligence,1,8,2
Business Analytics,High Performance Computing,1,8,38
Business Analytics,Big Data,1,8,4
Business Analytics,Machine Learning,1,8,53
Business Analytics,Machine Translation,1,8,54
Business Analytics,Speech Recognition,1,8,76
Business Analytics,Robotics,1,8,68
Business Analytics,Search Engines,1,8,71
Business Analytics,Digital Economy,1,8,26
Business Analytics,Biological Sciences,1,8,5
Business Analytics,Medical Informatics,1,8,57
Business Analytics,Health Care,1,8,37
Business Analytics,Social Sciences,1,8,74
Business Analytics,Humanities,1,8,40
Business Analytics,Economics,1,8,30
Business Analytics,Business,1,8,7
Business Analytics,Finance,1,8,33
Business Analytics,Data Mining,1,8,19
Business Analytics,Data Analysis,1,8,16
Business Analytics,Harvard Business Review,1,8,36
Business Analytics,The Data Incubator,1,8,82
Business Analytics,Datalogy,1,8,24
Business Analytics,Computer Science,1,8,13
Business Analytics,Peter Naur,1,8,62
Business Analytics,University Of Michigan,1,8,84
Business Analytics,Prasanta Chandra Mahalanobis,1,8,64
Business Analytics,Indian Statistical Institute,1,8,41
Business Analytics,Dj Patil,1,8,28
Business Analytics,Jeff Hammerbacher,1,8,48
Business Analytics,Statistics,1,8,81
Business Analytics,Forbes,1,8,34
Business Analytics,Buzzword,1,8,9
Business Analytics,Business Analytics,1,8,8
Business Analytics,American Statistical Association,1,8,0
Business Analytics,Nate Silver,1,8,59
Business Analytics,List Of Statistical Packages,1,8,52
Business Analytics,Digital Object Identifier,1,8,27
Business Analytics,Forbes,1,8,34
Business Analytics,International Standard Book Number,1,8,47
Business Analytics,International Standard Book Number,1,8,47
Business Analytics,Data Science,1,8,20
Business Analytics,Data Science,1,8,20
Business Analytics,Main Page,1,8,55
Business Analytics,Main Page,1,8,55
Buzzword,Information Science,1,9,45
Buzzword,Statistics,1,9,81
Buzzword,Data Visualization,1,9,21
Buzzword,Exploratory Data Analysis,1,9,32
Buzzword,Information Design,1,9,44
Buzzword,Interactive Data Visualization,1,9,46
Buzzword,Descriptive Statistics,1,9,25
Buzzword,Statistical Inference,1,9,78
Buzzword,Statistical Graphics,1,9,77
Buzzword,Data Analysis,1,9,16
Buzzword,Infographic,1,9,42
Buzzword,Edward Tufte,1,9,31
Buzzword,Hadley Wickham,1,9,35
Buzzword,Drew Conway,1,9,29
Buzzword,Line Chart,1,9,51
Buzzword,Bar Chart,1,9,3
Buzzword,Histogram,1,9,39
Buzzword,Scatterplot,1,9,70
Buzzword,Boxplot,1,9,6
Buzzword,Pareto Chart,1,9,60
Buzzword,Pie Chart,1,9,63
Buzzword,Area Chart,1,9,1
Buzzword,Control Chart,1,9,14
Buzzword,Run Chart,1,9,69
Buzzword,Cartogram,1,9,10
Buzzword,Small Multiple,1,9,73
Buzzword,Sparkline,1,9,75
Buzzword,Data,1,9,15
Buzzword,Information,1,9,43
Buzzword,Big Data,1,9,4
Buzzword,Database,1,9,23
Buzzword,Chartjunk,1,9,11
Buzzword,Visual Perception,1,9,85
Buzzword,Regression Analysis,1,9,67
Buzzword,Statistical Model,1,9,80
Buzzword,Misleading Graph,1,9,58
Buzzword,Knowledge,1,9,49
Buzzword,Data,1,9,15
Buzzword,Statistics,1,9,81
Buzzword,Data Mining,1,9,19
Buzzword,Predictive Analytics,1,9,65
Buzzword,Knowledge Discovery In Databases,1,9,50
Buzzword,Mathematics,1,9,56
Buzzword,Statistics,1,9,81
Buzzword,Information Science,1,9,45
Buzzword,Computer Science,1,9,13
Buzzword,Signal Processing,1,9,72
Buzzword,Probability Models,1,9,66
Buzzword,Machine Learning,1,9,53
Buzzword,Statistical Learning Theory,1,9,79
Buzzword,Data Mining,1,9,19
Buzzword,Database,1,9,23
Buzzword,Data Engineering,1,9,18
Buzzword,Pattern Recognition And Learning,1,9,61
Buzzword,Data Visualization,1,9,21
Buzzword,Predictive Analytics,1,9,65
Buzzword,Uncertainty Modeling,1,9,83
Buzzword,Data Warehousing,1,9,22
Buzzword,Data Compression,1,9,17
Buzzword,Computer Programming,1,9,12
Buzzword,Artificial Intelligence,1,9,2
Buzzword,High Performance Computing,1,9,38
Buzzword,Big Data,1,9,4
Buzzword,Machine Learning,1,9,53
Buzzword,Machine Translation,1,9,54
Buzzword,Speech Recognition,1,9,76
Buzzword,Robotics,1,9,68
Buzzword,Search Engines,1,9,71
Buzzword,Digital Economy,1,9,26
Buzzword,Biological Sciences,1,9,5
Buzzword,Medical Informatics,1,9,57
Buzzword,Health Care,1,9,37
Buzzword,Social Sciences,1,9,74
Buzzword,Humanities,1,9,40
Buzzword,Economics,1,9,30
Buzzword,Business,1,9,7
Buzzword,Finance,1,9,33
Buzzword,Data Mining,1,9,19
Buzzword,Data Analysis,1,9,16
Buzzword,Harvard Business Review,1,9,36
Buzzword,The Data Incubator,1,9,82
Buzzword,Datalogy,1,9,24
Buzzword,Computer Science,1,9,13
Buzzword,Peter Naur,1,9,62
Buzzword,University Of Michigan,1,9,84
Buzzword,Prasanta Chandra Mahalanobis,1,9,64
Buzzword,Indian Statistical Institute,1,9,41
Buzzword,Dj Patil,1,9,28
Buzzword,Jeff Hammerbacher,1,9,48
Buzzword,Statistics,1,9,81
Buzzword,Forbes,1,9,34
Buzzword,Buzzword,1,9,9
Buzzword,Business Analytics,1,9,8
Buzzword,American Statistical Association,1,9,0
Buzzword,Nate Silver,1,9,59
Buzzword,List Of Statistical Packages,1,9,52
Buzzword,Digital Object Identifier,1,9,27
Buzzword,Forbes,1,9,34
Buzzword,International Standard Book Number,1,9,47
Buzzword,International Standard Book Number,1,9,47
Buzzword,Data Science,1,9,20
Buzzword,Data Science,1,9,20
Buzzword,Main Page,1,9,55
Buzzword,Main Page,1,9,55
Forbes,Information Science,1,34,45
Forbes,Statistics,1,34,81
Forbes,Data Visualization,1,34,21
Forbes,Exploratory Data Analysis,1,34,32
Forbes,Information Design,1,34,44
Forbes,Interactive Data Visualization,1,34,46
Forbes,Descriptive Statistics,1,34,25
Forbes,Statistical Inference,1,34,78
Forbes,Statistical Graphics,1,34,77
Forbes,Data Analysis,1,34,16
Forbes,Infographic,1,34,42
Forbes,Edward Tufte,1,34,31
Forbes,Hadley Wickham,1,34,35
Forbes,Drew Conway,1,34,29
Forbes,Line Chart,1,34,51
Forbes,Bar Chart,1,34,3
Forbes,Histogram,1,34,39
Forbes,Scatterplot,1,34,70
Forbes,Boxplot,1,34,6
Forbes,Pareto Chart,1,34,60
Forbes,Pie Chart,1,34,63
Forbes,Area Chart,1,34,1
Forbes,Control Chart,1,34,14
Forbes,Run Chart,1,34,69
Forbes,Cartogram,1,34,10
Forbes,Small Multiple,1,34,73
Forbes,Sparkline,1,34,75
Forbes,Data,1,34,15
Forbes,Information,1,34,43
Forbes,Big Data,1,34,4
Forbes,Database,1,34,23
Forbes,Chartjunk,1,34,11
Forbes,Visual Perception,1,34,85
Forbes,Regression Analysis,1,34,67
Forbes,Statistical Model,1,34,80
Forbes,Misleading Graph,1,34,58
Forbes,Knowledge,1,34,49
Forbes,Data,1,34,15
Forbes,Statistics,1,34,81
Forbes,Data Mining,1,34,19
Forbes,Predictive Analytics,1,34,65
Forbes,Knowledge Discovery In Databases,1,34,50
Forbes,Mathematics,1,34,56
Forbes,Statistics,1,34,81
Forbes,Information Science,1,34,45
Forbes,Computer Science,1,34,13
Forbes,Signal Processing,1,34,72
Forbes,Probability Models,1,34,66
Forbes,Machine Learning,1,34,53
Forbes,Statistical Learning Theory,1,34,79
Forbes,Data Mining,1,34,19
Forbes,Database,1,34,23
Forbes,Data Engineering,1,34,18
Forbes,Pattern Recognition And Learning,1,34,61
Forbes,Data Visualization,1,34,21
Forbes,Predictive Analytics,1,34,65
Forbes,Uncertainty Modeling,1,34,83
Forbes,Data Warehousing,1,34,22
Forbes,Data Compression,1,34,17
Forbes,Computer Programming,1,34,12
Forbes,Artificial Intelligence,1,34,2
Forbes,High Performance Computing,1,34,38
Forbes,Big Data,1,34,4
Forbes,Machine Learning,1,34,53
Forbes,Machine Translation,1,34,54
Forbes,Speech Recognition,1,34,76
Forbes,Robotics,1,34,68
Forbes,Search Engines,1,34,71
Forbes,Digital Economy,1,34,26
Forbes,Biological Sciences,1,34,5
Forbes,Medical Informatics,1,34,57
Forbes,Health Care,1,34,37
Forbes,Social Sciences,1,34,74
Forbes,Humanities,1,34,40
Forbes,Economics,1,34,30
Forbes,Business,1,34,7
Forbes,Finance,1,34,33
Forbes,Data Mining,1,34,19
Forbes,Data Analysis,1,34,16
Forbes,Harvard Business Review,1,34,36
Forbes,The Data Incubator,1,34,82
Forbes,Datalogy,1,34,24
Forbes,Computer Science,1,34,13
Forbes,Peter Naur,1,34,62
Forbes,University Of Michigan,1,34,84
Forbes,Prasanta Chandra Mahalanobis,1,34,64
Forbes,Indian Statistical Institute,1,34,41
Forbes,Dj Patil,1,34,28
Forbes,Jeff Hammerbacher,1,34,48
Forbes,Statistics,1,34,81
Forbes,Forbes,1,34,34
Forbes,Buzzword,1,34,9
Forbes,Business Analytics,1,34,8
Forbes,American Statistical Association,1,34,0
Forbes,Nate Silver,1,34,59
Forbes,List Of Statistical Packages,1,34,52
Forbes,Digital Object Identifier,1,34,27
Forbes,Forbes,1,34,34
Forbes,International Standard Book Number,1,34,47
Forbes,International Standard Book Number,1,34,47
Forbes,Data Science,1,34,20
Forbes,Data Science,1,34,20
Forbes,Main Page,1,34,55
Forbes,Main Page,1,34,55
Jeff Hammerbacher,Information Science,1,48,45
Jeff Hammerbacher,Statistics,1,48,81
Jeff Hammerbacher,Data Visualization,1,48,21
Jeff Hammerbacher,Exploratory Data Analysis,1,48,32
